TARGETID,Redrock_z,VI_Z,VI_QUALITY,Redrock_spectype,VI_CLASS,all_VI_issues,all_VI_comments,merger_comment,N_VI,HPXPIXEL,SURVEY,PROGRAM,TSNR2_LYA,TSNR2_QSO,DELTACHI2,ZWARN,ZERR,TARGET_RA,TARGET_DEC,FIBER,FLUX_G,FLUX_R,FLUX_Z,FIBERFLUX_G,FIBERFLUX_R,FIBERFLUX_Z,EBV,TILEID
39633317661771342,1.5574,1.5574,3.0,GALAXY,GALAXY,,,none,2,7018,sv1,dark,412.0495910644531,239.05288696289062,262.22841227054596,0,2.9478075992241584e-05,105.45035046736976,54.747687292469955,535,0.5601259,0.6821472,0.73388326,0.4362779,0.5313194,0.5716162,0.053969275,80607
39633317661771804,0.2399,0.2399,1.0,GALAXY,GALAXY,,,none,2,7018,sv1,dark,387.39178466796875,231.4033203125,13.504945324733853,0,7.20252044256859e-05,105.48217274591565,54.713062609841565,538,0.24640839,0.49363747,0.82949406,0.19193406,0.3845074,0.646115,0.05581912,80607
39633317661771820,1.0179,1.0179,3.5,GALAXY,GALAXY,,,none,2,7018,sv1,dark,994.6688842773438,589.216552734375,2753.480857551098,0,1.673543401776787e-05,105.48346453853642,54.82096357675304,513,0.64446497,1.1944811,2.7668805,0.5015734,0.92963916,2.153404,0.05222594,80607
39633317661771857,0.731,0.731,4.0,GALAXY,GALAXY,,,none,2,7018,sv1,dark,850.7244873046875,293.4092712402344,7558.75336265564,0,4.7725060973232464e-06,105.48640618264403,54.867087849941,899,0.8595455,0.9706287,1.5846592,0.5763909,0.6508807,1.0626352,0.0515163,80607
39633317661772110,0.6317,0.6317,4.0,GALAXY,GALAXY,,,none,2,7018,sv1,dark,406.5735168457031,237.55487060546875,189257.4505996704,0,9.771918109609632e-07,105.50596177008052,54.79481592051895,533,1.4387302,2.2012427,2.152017,1.1197627,1.7132255,1.6749133,0.053492352,80607
39633317661772542,1.2397,1.2397,0.5,GALAXY,GALAXY,S,negative doublet + no other feature + NIR flux drop after 8600AA Some flux / no obvious features,none,2,7018,sv1,dark,727.4876708984375,397.8953857421875,46.049183547496796,0,7.30584499869704e-05,105.54425147441259,54.79166113687453,524,0.5587882,0.6641305000000001,0.5939802,0.24362615,0.28955436,0.25896952,0.054158572,80608
39633317661772609,0.5177,0.5177,4.0,GALAXY,GALAXY,,,none,2,7018,sv1,dark,445.31732177734375,248.74746704101562,1450.1190221905708,0,1.2004453941447642e-05,105.55023764992548,54.68724980497624,524,0.40738395,1.1239909,2.0763967,0.31721422,0.87520856,1.6168104,0.057255134,80607
39633317661772980,1.5969,1.5969,2.0,GALAXY,GALAXY,,,none,2,7018,sv1,dark,418.3624267578125,239.01768493652344,952.264342546463,0,3.434515434152867e-05,105.58600828271123,54.65944467495302,523,0.60939467,0.7249069,0.9186482,0.47382832,0.5636436,0.7142851,0.056854863,80607
39633317661773085,1.2506,1.2506,4.0,GALAXY,GALAXY,,,none,2,7018,sv1,dark,405.2727355957031,233.09915161132812,4262.090954780579,0,1.1893907392828989e-05,105.59576497691572,54.68503709117239,516,0.7728154,0.98001724,1.2784538,0.60198927,0.7633904,0.99585944,0.05669051,80607
39633317661773393,1.0377,1.0377,3.5,GALAXY,GALAXY,,,none,2,7018,sv1,dark,375.7458801269531,229.63973999023438,505.5357592701912,0,2.6998829148965634e-05,105.62570246571845,54.73712923295848,549,0.32367122,0.5019969,1.0615658,0.25207865,0.39096063,0.826759,0.0558053,80607
39633317661773790,0.1576,0.1576,4.0,GALAXY,GALAXY,,,none,2,7018,sv1,bright,117.23101806640625,83.31404113769531,15809.788561820984,0,2.9440388380111907e-06,105.66724743556341,54.66159944964879,515,13.370876999999998,26.122631,43.266796,5.3954415000000004,10.541053999999999,17.4591,0.05542983,80613
39633317661774059,0.775,0.775,4.0,GALAXY,GALAXY,,,none,2,7018,sv1,dark,420.8046875,245.60824584960938,3716.936070919037,0,6.044368697127443e-06,105.69421468747173,54.73720832608956,540,0.49198177,0.775646,1.3381958,0.33896074,0.5343969,0.92197686,0.054820295,80607
39633317661774097,0.5533,0.5533,4.0,GALAXY,GALAXY,,,none,2,7018,sv1,dark,461.41778564453125,249.9910125732422,1226.163821220398,0,1.4026401211401874e-05,105.69848534813329,54.7809858489824,502,0.2734737,0.4792862,0.6361815,0.17946488,0.31452763,0.41748887,0.0553378,80607
39633317661774238,0.4897,0.4897,4.0,GALAXY,GALAXY,,,none,2,7018,sv1,dark,415.5601806640625,239.89315795898438,3292.4398670196533,0,4.141241220317478e-06,105.71137006708283,54.67359146531604,529,0.20192012,0.66670126,0.75102234,0.15695387,0.5182314,0.5837747,0.054492224,80607
39633317665964100,0.0995,0.0995,4.0,GALAXY,GALAXY,,,none,2,7018,sv1,dark,447.9374084472656,260.44122314453125,89517.2361793518,0,5.721615904026059e-07,105.7588758719318,54.8566527450171,672,3.7488816,4.8049226,6.0195603,2.913816,3.7346234,4.6787,0.05498913,80607
39633317665964714,0.2154,0.2154,1.5,GALAXY,GALAXY,,,none,2,7018,sv1,dark,459.6410217285156,259.1675720214844,71.09543706849217,0,5.563826905109372e-05,105.8105256369745,54.86625710897372,675,0.36606762,0.6910713,0.81617355,0.28480548,0.5376626,0.63499385,0.054613203,80607
39633317665964848,2.1394,2.13585,4.0,QSO,QSO,,,none,2,7018,sv1,dark,948.349365234375,555.5343017578125,2731.660596728325,0,0.0001032672482275044,105.82279181753518,54.719066323326835,530,2.8753798,4.3180304,8.226528,2.2349403,3.3562663,6.394216,0.05382466,80607
39633317665964989,2.1316,2.1316,4.0,QSO,QSO,,four clean broad emission lines so QSO,none,2,7018,sv1,dark,719.5862426757812,396.7822265625,33223.22504204512,0,0.00010416808055567558,105.83501268144607,54.8468176885998,507,2.565322,2.857732,4.181242,1.9982393,2.22601,3.2569487,0.05459033,80608
39633317665965091,0.552,0.552,3.0,GALAXY,GALAXY,,,Identified from HK absorption features,2,7018,sv1,dark,408.03228759765625,238.86419677734375,398.7271641269326,0,0.00012276096148920861,105.84225796210478,54.65280364343467,528,0.2647655,0.8997881,2.3664804,0.20612894,0.7005156,1.8423853,0.053688247,80607
39633317665965159,0.4501,0.4501,4.0,GALAXY,GALAXY,,,none,2,7018,sv1,bright,108.2354507446289,83.12289428710938,1385.5363348722458,0,1.7495280852570422e-05,105.84976743846016,54.69271817041803,532,2.2705509999999998,7.2550406,14.806632999999998,0.98798597,3.1568892,6.442817,0.053559302999999996,80613
39633317665965357,1.872,1.872,4.0,QSO,QSO,,,none,2,7018,sv1,dark,1122.345458984375,638.4917602539062,113.27727529034019,0,0.0003373452358293836,105.86566047304301,54.83487668542578,546,0.76136386,1.021173,1.6647075,0.5924183,0.79457617,1.2953112,0.054220602,80607
39633317665965492,-0.0004,-0.0004,3.5,STAR,STAR,,,none,2,7019,sv1,dark,472.4640808105469,265.709716796875,192.9574828437817,0,2.2289042418751237e-05,105.87787360787057,54.873580213164296,690,0.22314261,0.78329206,3.5508916,0.17344458,0.60883826,2.7600417,0.053243626,80607
39633317665965689,-0.0002,-0.0002,3.5,STAR,STAR,,,none,2,7018,sv1,dark,438.21405029296875,249.01412963867188,769.8582781803489,0,1.8175946556444114e-05,105.89617486573795,54.72288107638332,501,0.093986355,0.36254156,2.9674797,0.073201835,0.28236765,2.3112392,0.05346399,80607
39633317665965775,0.3166,0.3166,4.0,QSO,QSO,,Broad [Ha]; Redrock assigned as QSO. I change it as GALAXY Broad Alpha,None,2,7018,sv1,bright,128.16525268554688,90.49412536621094,598.889313695021,0,6.0599212556313425e-05,105.90359510184881,54.75835572204298,514,1.3100197,6.428296,16.201813,0.5305746,2.6035414,6.5619397,0.05385636,80613
39633317665966700,0.8518,0.8518,4.0,GALAXY,GALAXY,,,none,2,7019,sv1,dark,479.737548828125,265.25006103515625,10276.500929832458,0,5.921071122496693e-06,105.98003510069923,54.81577279429212,659,0.40626433,0.47614643,0.98126036,0.2731338,0.32011595,0.6597069,0.053428363,80607
39633317665966774,0.7573,0.7573,4.0,GALAXY,GALAXY,,,none,2,7018,sv1,dark,376.83636474609375,227.84280395507812,3981.7690353393555,0,5.2354620796049055e-06,105.98489882384587,54.76966363710503,519,0.28805697,0.5134717,0.9661735,0.22428693,0.39979935,0.7522821,0.053274482,80607
39633317665968498,0.4184,0.4184,4.0,GALAXY,GALAXY,,,none,2,7019,sv1,dark,589.9663696289062,232.42391967773438,1311.8993080854416,0,7.388801621269006e-06,106.12962556023875,54.81613139002716,249,0.19449948,0.61255276,0.6275053,0.15113816,0.4759915,0.48761052,0.05435639,80607
39633317665969034,1.1093,1.1093,3.5,GALAXY,GALAXY,,,none,2,7019,sv1,dark,595.2391967773438,234.003662109375,637.8901963233948,0,1.915166140356202e-05,106.17297104749083,54.84179897460288,216,0.37250033,0.56943965,0.9112855,0.24763116,0.37855273,0.6058054,0.054921024,80607
39633317670158651,0.1282,0.1282,4.0,GALAXY,GALAXY,,,none,2,7019,sv1,dark,583.6487426757812,231.558837890625,14115.949811935425,0,1.601815432628505e-06,106.21038164215341,54.80590707090421,201,0.539968,0.56640255,0.6818126,0.4205332,0.44112074,0.53100336,0.05520796,80607
39633317670160656,2.3387,2.3387,4.0,QSO,QSO,,,none,2,7019,sv1,dark,829.4071044921875,256.468017578125,1247.7300354614854,0,0.00038706387754417756,106.3951515221539,54.664703972241064,396,1.299499,1.2984847,1.7591255,1.0100722,1.0092838,1.3673298,0.052632324,80607
39633317670160931,1.1185,1.1185,3.0,GALAXY,GALAXY,,,none,2,7019,sv1,dark,508.3044738769531,218.74801635742188,389.7737178206444,0,3.4631802622321464e-05,106.42035600830006,54.784400006449395,53,0.34107417,0.56412303,0.8992122,0.26564735,0.4393701,0.700356,0.053417128,80607
39633317670161031,1.3551,1.3551,2.0,GALAXY,QSO,SC,doublet in skyline region + broad CIII and MgII emissions missed so could be a QSO at z_pipe [OII] on sky residuals redshift is not secure / sky is noisy,On sky lines not sure,2,7019,sv1,dark,1542.6248779296875,596.860107421875,990.1363168358804,0,4.2566678814093266e-05,106.42891943993946,54.833664045128295,357,0.681018,1.2310504,3.092753,0.33837816,0.6116733,1.5366993999999998,0.05574501,80608
39633317670161111,1.6386,0.83065,4.0,GALAXY,QSO,RC,,none,2,7019,sv1,dark,639.2891845703125,254.9198760986328,37865.025369644165,1024,1.3804603073128522e-05,106.43625242234623,54.80273650916541,94,56.085506,65.63997,68.91052,43.681496,51.122868,53.6701,0.054308753,80607
39633317670161200,1.6978,1.6978,1.0,GALAXY,GALAXY,,,No clear identifiable lines,2,7019,sv1,dark,656.28173828125,217.56968688964844,6.841047663241625,4,0.0001556640245011062,106.44351346894597,54.74731097240471,357,0.30095536,0.7447402,2.063809,0.23425591,0.5796866,1.6064157,0.051957987,80607
39633317670161502,0.3148,0.3148,4.0,GALAXY,GALAXY,,,none,2,7019,sv1,dark,591.4612426757812,247.4703369140625,3114.4348245889996,0,4.157360780464612e-06,106.4708714361344,54.86997499713457,80,0.35542393,0.67398167,0.39801085,0.27677006,0.5248323,0.30993268,0.05524892,80607
39633317670161527,1.9027,1.9027,2.5,QSO,QSO,C,Not sure what it is but it does not look like a quasar,none,2,7019,sv1,dark,650.1027221679688,258.6817321777344,9.730291947722435,0,0.00017635842753945953,106.47290129443627,54.76337181478232,95,0.44117153,0.5578934,0.8084358,0.342645,0.43329942,0.6278884,0.052286472,80607
39633317670161974,0.9944,0.9944,4.0,GALAXY,GALAXY,,,none,2,7019,sv1,dark,484.17626953125,214.19363403320312,1020.0636931657791,0,1.5219310728189406e-05,106.51739376001566,54.809874736378134,65,0.50166637,0.60016674,0.83081424,0.39060333,0.46729687,0.64688176,0.05449807,80607
39633317670162301,1.0336,1.0336,4.0,QSO,QSO,,Strong MgII absorption,none,2,7019,sv1,dark,594.3926391601562,228.61260986328125,19249.735554933548,0,4.834297230477746e-05,106.55009964445001,54.65404664933173,187,8.508304,11.518938,10.991789,6.6248584,8.969042,8.558586,0.05185512,80607
39633317670162322,2.4281,2.4281,4.0,QSO,QSO,,Weird absorption in the middle of CIV line,none,2,7019,sv1,dark,609.315673828125,229.412109375,216.5951831266284,0,0.00030588652244213963,106.55202411866296,54.77180418269941,196,1.0046649,1.3741444,1.7176404,0.78141433,1.0687904,1.3359568,0.052291553,80607
39633317670162461,0.1524,0.1524,1.5,GALAXY,GALAXY,,,none,2,7019,sv1,dark,623.1908569335938,253.68038940429688,0.3722262866795063,4,3.189553873186088e-05,106.56524437173087,54.8201080214305,92,0.5061308,0.6474404,0.9169896,0.39408445,0.5041112,0.71398807,0.054930646,80607
39633317670162542,2.3216,2.3216,4.0,QSO,QSO,,,none,2,7019,sv1,dark,628.0552978515625,243.49966430664062,1061.1279920082306,0,0.00023843889657405458,106.57265430890264,54.71265919949642,158,0.570235,0.5142331,1.1245117,0.44420788,0.40058288,0.8759844,0.051100347,80607
39633317670163024,0.0004,0.0004,3.5,STAR,STAR,,,none,2,7019,sv1,dark,624.7120971679688,238.8048858642578,141.98649562478022,0,1.2752210965761373e-05,106.61757186606226,54.756013569621956,180,0.77018726,2.073044,3.7588205,0.5997716,1.6143515,2.9271243,0.052352842,80607
39633317674353164,2.8762,2.9132,4.0,QSO,QSO,R,Weird absorption in the middle of CIV line,Absorption features seen in CIV and L-alpha,2,7019,sv1,dark,592.39697265625,230.0413818359375,9.785374134778976,0,0.00023622303343136993,106.66623571443942,54.64313549422425,171,0.95110893,1.4282423,1.772294,0.74035853,1.1117668,1.3795823,0.05489219,80607
39633317674353183,-0.0002,-0.0002,4.0,STAR,STAR,,,none,2,7019,sv1,dark,476.18743896484375,209.9027862548828,2484.3247997578,0,8.040346158700968e-06,106.66802874063762,54.85249573405987,61,0.065210454,0.12179974,3.2081137,0.050644748,0.09459399,2.4915345,0.056370925,80607
39633317674353685,0.5236,0.5236,0.5,GALAXY,GALAXY,S,no convincing feature + possible blue/red intercalibration issue No obvious features,none,2,7019,sv1,dark,1642.6744384765625,637.3749389648438,6.870365381240845,4,5.8818171213021054e-05,106.7156143411632,54.816544465603705,183,0.32394636,0.40297776,0.96292865,0.07528205,0.093648195,0.22377548,0.056230616,80608
39633317674354472,0.8057,0.8057,4.0,GALAXY,GALAXY,,,none,2,7019,sv1,dark,557.76953125,225.39605712890625,1238.0472316145897,0,1.502887867776131e-05,106.79078843397372,54.667022569598856,151,0.5296577,0.96558076,2.1171882,0.36408153,0.6637308,1.4553347,0.05779084,80607
39633317674354683,0.391,0.391,4.0,GALAXY,GALAXY,,,none,2,7019,sv1,dark,598.0639038085938,235.37472534179688,24559.102905273438,0,2.7683727136199507e-06,106.81088916201662,54.77583093709789,157,1.3466898,3.7778087,7.1414375,1.046881,2.936768,5.551564,0.058652353,80607
39633317674354759,-0.0001,-0.0001,4.0,STAR,STAR,,,none,2,7019,sv1,dark,608.13623046875,237.0208740234375,2560.885808437997,0,9.719409472668266e-06,106.81998740797111,54.721588423579554,160,0.14435336,0.9641038,6.515285,0.11244604,0.75100195,5.0751715,0.05899039,80607
39633317674354925,0.3203,0.3203,4.0,GALAXY,GALAXY,,,none,2,7019,sv1,dark,621.3372192382812,238.2213134765625,12883.476887643803,0,3.0622393074390126e-06,106.83848407109856,54.80187897807117,182,0.89040756,1.8365865,2.4600034,0.6931592,1.429735,1.9150487,0.059325077,80607
39633317674354964,0.3281,0.3281,3.0,GALAXY,GALAXY,,,Relative weak absorption features but robust,2,7019,sv1,bright,153.86178588867188,80.45683288574219,24.346307819709182,0,3.9582527400236386e-05,106.84211423832164,54.68127223789864,181,1.6075408000000002,6.6175820000000005,14.753842,0.6627316,2.728192,6.082481400000001,0.05901503599999999,80613
39633317674355218,-0.0001,-0.0001,2.5,GALAXY,GALAXY,,,Absorption features suggest z~0 galaxy but seems surprising to have such a faint low-z system,2,7019,sv1,dark,599.9232177734375,232.80776977539062,5.517587545204151,4,6.36055484144597e-05,106.86856498933525,54.68744110768979,181,0.22786775,1.444113,3.6440911,0.14331833,0.9082806,2.2919655,0.05949933,80607
39633317674355330,1.8,1.8,4.0,QSO,QSO,,,none,2,7019,sv1,dark,628.2420654296875,240.6215057373047,1111.7160806860775,0,0.0003414692272381921,106.88089668461495,54.75375364592631,173,0.7782912,1.2458045,1.5712681,0.44111633,0.7060914,0.89055616,0.059892397,80607
39633317674355656,0.414,0.414,4.0,GALAXY,GALAXY,,,none,2,7019,sv1,bright,156.8919677734375,81.3075180053711,214.58092335611585,0,6.232972245042989e-05,106.91677377804304,54.78340895696869,170,2.8583142999999995,15.320403,41.426235,0.7449906999999999,3.9931080000000003,10.797329,0.060576227,80613
39633317674355816,0.2294,0.2294,2.5,GALAXY,GALAXY,,,none,2,7019,sv1,dark,578.36865234375,231.60009765625,48.50839299708605,0,3.8332708984709007e-05,106.9332599909716,54.69172082177315,164,0.36716884,0.5536003,0.8791696,0.28547728,0.43042958,0.68356276,0.059616845,80607
39633317674355900,2.3203,2.3203,4.0,QSO,QSO,,,none,2,7019,sv1,dark,617.325927734375,238.48855590820312,773.124393209815,0,0.00022164342764614651,106.94249100552682,54.7866788019501,170,0.3901605,0.53823966,1.044726,0.30389893,0.4192389,0.8137449,0.0606509,80607
39633317674356079,1.6499,1.6499,1.5,GALAXY,GALAXY,,,none,2,7019,sv1,dark,602.7870483398438,235.97512817382812,4.511044591665268,4,0.00018930944287681156,106.96139583795774,54.8548848427628,175,0.59684545,0.649449,0.7600732,0.39120364,0.42568278,0.49819162,0.05936811,80607
39633317674356160,-0.0004,-0.0004,3.5,STAR,STAR,,,none,2,7019,sv1,dark,603.2643432617188,239.26156616210938,1036.5066434904948,0,1.110351983420156e-05,106.96906769153036,54.810930928377296,193,2.6107159,4.230806,5.4947805,2.033061,3.2946851,4.278989,0.060358938,80607
39633317674356215,-0.0001,-0.0001,4.0,STAR,STAR,,,none,2,7019,sv1,dark,648.0624389648438,244.4561767578125,885.6038449304106,0,1.568397029864021e-05,106.97485396151768,54.70529929805987,199,0.05875492,0.3581494,2.9137893,0.045616537,0.2780624,2.262227,0.05954765,80607
39633317674356317,0.7657,0.7657,4.0,GALAXY,GALAXY,,,none,2,7019,sv1,dark,565.0189819335938,225.5574188232422,791.6122143864632,0,6.578362174495614e-05,106.98559297432757,54.6740906660883,153,0.10908509,0.6916339,2.8000128,0.08493537,0.538517,2.180134,0.0599468,80607
39633317674356405,0.7269,0.7269,4.0,GALAXY,GALAXY,,,none,2,7019,sv1,dark,803.8941040039062,256.772705078125,1185.9088075459003,0,2.5707526578476684e-05,106.9942947948582,54.6359269785253,344,0.3612145,0.8048867,1.5062326,0.24663854,0.5495795,1.028461,0.061436113,80607
39633317674356542,0.9398,0.9398,4.0,GALAXY,GALAXY,,,none,2,7019,sv1,dark,637.1820678710938,247.41612243652344,7652.289516448975,0,3.9941696990149824e-06,107.00877983317777,54.77788091773218,172,0.29735905,0.5452833,0.6202011,0.23135039,0.42423967,0.482527,0.060508892,80607
39633317674356807,2.2209,2.2209,4.0,QSO,QSO,,,none,2,7019,sv1,dark,643.631591796875,247.03335571289062,10203.493897348642,0,0.00020842242833762832,107.03827299355387,54.81339324426976,197,1.5984266,1.6309694,2.0254798,1.2444748,1.2698114,1.5769624,0.06055744,80607
39633317674356863,0.4019,0.4019,4.0,GALAXY,GALAXY,,,none,2,7019,sv1,dark,609.73291015625,240.04580688476562,5289.797848701477,0,4.681326144146522e-06,107.04336300231522,54.71098250179193,159,0.35819498,0.94680107,1.3254379,0.27898636,0.7374324,1.0323403,0.05942798,80607
39633317678547992,1.1865,1.1865,3.0,GALAXY,GALAXY,,,Redshift solution looks reasonably convincing and relies on absorption lines and one emission line,2,7017,sv1,dark,2131.4619140625,704.9338989257812,126.16145122051239,0,4.87701815114459e-05,107.14785208585222,54.83643129813332,454,0.57983315,1.2457719,2.8349617,0.4000536,0.8595154,1.9559706,0.061686758,80607
39633317678548079,1.6698,1.6698,1.0,GALAXY,GALAXY,,,No clear identifiable lines,2,7017,sv1,dark,812.3244018554688,263.9088134765625,3.661855548620224,4,0.00013472753202616709,107.156017803902,54.72912639724329,498,0.48692155,0.60659087,0.7120335,0.37855205,0.4715877,0.553563,0.060888726,80607
39633317678548156,1.5733,1.5733,4.0,GALAXY,GALAXY,,weak unresolved doublet in noisy region and nothing else Unnatural blue continuum [OII] doublet,Robust,2,7017,sv1,dark,1203.9385986328125,402.83843994140625,38.20734515786171,0,0.00012130908237443177,107.16205596340357,54.73245775098747,347,0.34548340000000005,0.6906991,1.7288516,0.08642514,0.17278332,0.43248459999999994,0.060968332,80608
39633317678548644,0.4753,0.4753,2.0,GALAXY,GALAXY,S,,Potential features seen but unambiguous and not helped by a blue-arm calibration issue,2,7017,sv1,dark,744.9487915039062,258.0935974121094,5.641985602676868,4,6.306252104920685e-05,107.21657722375079,54.85886428429849,477,0.32495338,0.3849681,0.64787453,0.25259143,0.29924184,0.50360316,0.06277225,80607
39633317678549001,0.1044,0.1044,4.0,GALAXY,GALAXY,,,none,2,7017,sv1,dark,768.83447265625,248.72434997558594,1735.5189378857613,0,1.2586632056073922e-05,107.25140225324034,54.683532340948446,302,1.1245286,3.0136297,3.4477081,0.87579834,2.3470562,2.6851225,0.065058716,80607
39633317678549263,0.2943,0.2943,4.0,GALAXY,GALAXY,,,none,2,7017,sv1,dark,740.5064697265625,252.64105224609375,16715.409130096436,0,1.772995090011504e-06,107.27435238717703,54.851790253124,462,0.566666,0.7791416,0.9549722,0.44138888,0.6068909,0.74384934,0.062882386,80607
39633317678549421,1.5490000000000002,1.5490000000000002,4.0,QSO,QSO,,,none,2,7017,sv1,dark,838.7261352539062,269.1856384277344,37543.318019762635,0,0.00013555148455039786,107.28897491562017,54.82311591192988,488,4.1730075,6.2738,5.847324,3.2468257,4.881356,4.5495343,0.06340862,80607
39633317678549753,-0.0005,-0.0005,1.0,STAR,STAR,,,No unambigious line features,2,7017,sv1,dark,806.0529174804688,258.4812927246094,38.856575431618694,0,2.4670188232620035e-05,107.31888555441243,54.768627640486926,315,0.50736177,1.3048166,1.5179821,0.39470398,1.015087,1.1809199,0.064348675,80607
39633317678549909,-0.0001,-0.0001,4.0,STAR,STAR,,,none,2,7017,sv1,dark,737.1624755859375,238.01943969726562,2400.2204009390225,0,1.0368523084496927e-05,107.3345228178912,54.680689731847124,313,0.111429326,0.6810589,4.453827,0.08662998,0.5294846,3.4625978,0.06689848,80607
39633317678550092,0.0,0.0,4.0,STAR,STAR,,,none,2,7017,sv1,dark,778.6019287109375,252.9827880859375,1288.633130766004,0,1.106957259991042e-05,107.35119331774574,54.732575500405154,310,0.08087829,0.4967733,3.6101768,0.062864974,0.38613132,2.8061137,0.06552266,80607
39633317678550612,1.4225,1.4225,4.0,GALAXY,GALAXY,,There is also Mg II emission,none,2,7017,sv1,dark,752.05029296875,244.10971069335938,1344.8302426338196,0,1.9053500349632923e-05,107.40091931406897,54.63991639517726,314,0.54174703,0.67613417,0.7384719,0.42199194,0.52667236,0.5752302,0.06842071,80607
39633317678550785,-0.0001,-0.0001,4.0,STAR,STAR,,,none,2,7017,sv1,dark,732.6652221679688,240.23318481445312,794.410208829082,0,9.098105381855521e-06,107.4164524287966,54.69327715934579,304,1.1763476,2.669156,3.7661877,0.91530126,2.0768368,2.930423,0.067519635,80607
39633317678550878,0.405,0.405,4.0,GALAXY,GALAXY,,,none,2,7017,sv1,dark,832.6477661132812,270.07568359375,2193.684651374817,0,7.41490996932633e-06,107.42366906227987,54.84649507327847,486,0.45350176,1.1681856,1.7513623,0.3527885,0.908756,1.3624214,0.06321134,80607
39633317678551272,1.8764,1.8764,4.0,QSO,QSO,,Weird absorption in the middle of the emission lines,none,2,7017,sv1,dark,1809.0091552734375,619.9339599609375,7361.734334141016,0,0.00014741222735250282,107.46330067443265,54.657893036105676,305,1.4080262,1.6330528,1.815071,1.0966071,1.2718636,1.413624,0.06825818,80607
39633317682741444,0.5808,0.5808,1.0,GALAXY,GALAXY,S,no secure feature + blue spectrum calibration issue Model fits non-physical  features / no obvious features,none,4,7017,sv1,dark,1093.9102783203125,376.94049072265625,6.440177929587662,4,7.084269089873309e-05,107.49690512752964,54.69108683931813,343,0.5160902,0.659351,0.8318909999999999,0.40181735,0.5133573,0.6476934,0.06823325,80608
39633317682741917,0.7642,0.7642,4.0,GALAXY,GALAXY,,,none,2,7017,sv1,dark,863.6206665039062,261.6282653808594,964.6653176248074,0,1.7923596032863077e-05,107.54479845841165,54.81667823815414,4761,0.2510694,0.65240896,1.0751444,0.17391877,0.45193148,0.74476534,0.06597432,80607
39633317682743094,0.9744,0.9744,0.0,GALAXY,GALAXY,,noise No features,none,4,7017,sv1,dark,874.7622680664062,394.3585205078125,40.58790373802185,0,2.464939385724066e-05,107.6467332182321,54.85078380296984,4754,0.79639196,0.9518135,1.2619087,0.07411732,0.08858184,0.11744127,0.06875239,80608
39633317682744499,1.156,1.156,4.0,GALAXY,GALAXY,,,none,2,7020,sv1,dark,731.5571899414062,244.132568359375,1428.1804976463318,0,1.3537783841947413e-05,107.78178934540466,54.83923183922677,4934,0.5425551,0.80205023,1.6791828,0.3777048,0.55835474,1.1689788,0.07206502,80607
39633317682745355,0.8566,0.8566,4.0,GALAXY,GALAXY,,,none,2,7020,sv1,dark,747.0498657226562,250.8232421875,9296.396530151367,0,8.881873580004166e-06,107.85728461856276,54.84385530694295,4925,0.42172074,0.6994536,1.561529,0.30046457,0.49834168,1.112547,0.07299728,80607
39633317686935684,1.5793,1.5793,3.5,GALAXY,GALAXY,S,,none,2,7020,sv1,dark,2088.00390625,661.58642578125,438.93803215026855,0,2.0283706505091662e-05,107.92029929573441,54.8563169045219,4928,0.4779347,0.5244206,0.5990522,0.37224627,0.4084525,0.4665804,0.07346205,80607
39633317686935945,0.4512,0.4512,4.0,GALAXY,GALAXY,,,none,2,7017,sv1,dark,720.838623046875,239.06015014648438,516.5727126598358,0,1.0812817490062307e-05,107.94247733749819,54.71800092912092,4912,0.2924623,0.56130797,0.6135136,0.17588414,0.33756545,0.36896145,0.07439696,80607
39633317686936000,1.005,0.0,3.0,QSO,STAR,SRC,Not sure maybe K or M star,Likely a cool star: M type?,2,7017,sv1,dark,772.2582397460938,241.87118530273438,16.376894116401672,0,0.00010688705594392158,107.9477450055724,54.683726531221915,4909,0.10315311,0.19638065,3.1131427,0.0803297,0.15292995,2.4243362,0.07404629,80607
39633317686937155,1.4576,1.4576,3.0,GALAXY,GALAXY,,,none,2,7020,sv1,dark,424.6220703125,227.92616271972656,559.9778165817261,0,2.3161648113271466e-05,108.06094807644597,54.85628658625975,4511,0.38201657,0.50912243,0.8855621,0.2478563,0.3303239,0.5745619,0.078519486,80607
39633317686937181,-0.0002,-0.0002,4.0,STAR,STAR,S,,none,2,7020,sv1,dark,672.6478271484375,231.73460388183594,180.14755596966643,0,1.6230054629213664e-05,108.06288813624582,54.724523832439296,4942,0.07512473,0.45789725,2.8483186,0.05849134,0.35651407,2.2176716,0.076654665,80607
39633317686937300,0.821,0.821,4.0,GALAXY,GALAXY,S,Bad blue splice,none,2,7020,sv1,dark,731.2825317382812,237.40814208984375,945.4278211593628,0,1.2352166622980839e-05,108.0759178732857,54.75465390633144,4910,0.37597397,0.39592007,0.8509789,0.29237708,0.3078882,0.6617659,0.07810779,80607
39633317686937661,0.1044,0.1044,4.0,GALAXY,GALAXY,,,none,2,7020,sv1,dark,399.4035949707031,212.0657196044922,10505.636206150055,0,1.6718271328562349e-06,108.10668146235335,54.84019814415538,4527,0.554651,0.7137835,0.88484144,0.43207562,0.5560406,0.6892954,0.08044205,80607
